label	texto
pos	vertiseguros si asi podemos solucionarlo si. os paso los datos
pos	algoprestadowp podemos dar aviso que se revise tu caso y ver si todo esta ok. -
pos	jesusdelaguetto nos sigues y te detallamos la explicacion por mensaje privado muchas gracias
pos	algoprestadowp hola genial nos alegramos entonces que se haya resuelto. un saludo ya sabes donde estamos si nos necesitas. -
pos	maijorme cadena100 enhorabuena has ganado una entrada doble para ver a amaral. manda tus datos a socialmediaverti .es antes de 24 h. -
pos	saramusic24 cadena100 enhorabuena has ganado una entrada para amaral. mandanos tus datos a socialmediaverti .es antes de 24 h.-
pos	mariarubio7 cadena100 enhorabuena has ganado una entrada doble para amaral. envianos tus datos a socialmediaverti .es antes de 24 h. -
pos	vertiseguros cadena100 diossssss lloro de la emocion. infinitas gracias ya esta enviado confirmarme si os ha llegado saludos
pos	vertiseguros cadena100 wooooow mil gracias ahora mismo lo mando
pos	juani verti es mejor que cod
pos	ofertaschollos hola nos mandas tus datos por privado y comprobamos que ha sucedido un saludo y gracias.
pos	robertomartinr hola roberto nos pasas tus datos por privado y asi damos aviso desde aqui. gracias.
pos	mendozacmc vertiseguros perdona que insista tienes tus 12 puntos chechudotorres
pos	mendozacmc hola nos pasas tus datos por dm y asi revisamos tu caso un saludo y gracias.
pos	vertiseguros cadena100 amaraloficial ha sido una pasada gracias por la oportunidad de poder vivirlo en directo adoro los conciertos
pos	saramusic24 cadena100 amaraloficial gracias a ti por transmitir esa pasion por la musica. ha sido genial -
pos	nuestra ganadora de concurso seguroseguro ayer viendo de cerca con amaral. gracias - cadena100 amaraloficial twitter.com/carpecol/statu s/692470954677657600 
pos	hola rubensancheztw . vertiseguros ignora ante solicitud d no renovar poliza.q puedo hacer al menos q se entere la gente por favor
pos	me tiraron la moto en nov 2015 estando estacionada. la policia tiene info del responsable. aun espero que vertiseguros cumpla su parte
pos	vertiseguros hice la consulta el lunes ytodavia no he tenido respuesta alguna solucion
pos	vertiseguros hice la consulta el lunes y aun no tengo respuesta alguna solucion
pos	palomagogalindo vertiseguros me lo apunto para no tenerles en cuenta. gracias.
pos	vertiseguros verticlientes hice la consulta el lunes y aun no tengo respuesta alguna solucion
pos	nripley hola pasanos tus datos por dm y pasamos nota para que contacten contigo. un saludo y gracias.
pos	palomagogalindo hola por favor pasanos tus datos por dm y damos aviso para revisar tu caso. un saludo y gracias.
pos	vertiseguros de acuerdo
pos	hola verti  muy buenos dias elvertiginoso es la idea vamos a ver q sale.buen sabado la mejor .
pos	marianoosorio1 como me emociona y estremece el escuchar a sebastian verti gracias por seguir con esas tradiciones el sigue en nosotros
pos	ociguena pelayo seguros nosotros estamos con verti y encantados
pos	atalanta00 hola por favor pasanos tus datos por dm y revisamos tu caso a ver que ha sucedido. un saludo y gracias.
pos	vertiseguros que tiene que ver el amor con que te revisen el movil no me gusta el anuncio que teneis en la radio.
pos	lo mejor de black ops 3 skyjacked call of duty black ops 3 awakening  youtu.be/yckvbkelhwm via youtube
pos	valenciaesmes hola por favor pasanos tus datos por dm para que demos aviso y que se contacte contigo. un saludo y gracias.
pos	martayara hola lamentamos que no te guste. es una licencia publicitaria no tiene intencion de ofender a nadie. un saludo gracias.
pos	atalanta00 hola tu numero de poliza y/o dni. gracias
pos	agonzalezdelama hola alberto por favor pasanos tus datos por dm y damos aviso a ver que sucede no tenemos constancia de incidencias.
pos	vertiseguros hola sres. de verti . he intentado hablar con mi gestora online hace varios dias y no responde. no quiero renovar poliza
pos	vertiseguros quiero cancelar una renovacion automatica y no teneis la opcion en la web. ademas la gestora personal no responde
pos	vertiseguros asociar amor con control y sumision segun esta el patio 
pos	martayara en ningun caso pretendiamos ofender a nadie - en todo caso la emision ha terminado ya. un saludo y gracias.
pos	darwis002 hola por favor pasanos tus datos por dm y damos aviso para agilizar el tramite. gracias.
pos	vertiseguros hola alguien sabe si milagros del pozo esta de baja por que es mi gestora y no contesta los mensajes verti
pos	estebanpunchi hola esteban por favor pasanos tus datos por dm y damos aviso para que te llamen. un saludo y gracias.
pos	joseangelsc cadena100 fangoriaoficiai por favor pasanos tus datos por dm y pasamos aviso para que te llamen. gracias.
pos	vertiseguros ok ya me han llamado gracias
pos	vertiseguros una semana asi y no hay otro metodo para pagar la prima anual que caduca el 5 de febrero. 
pos	vertiseguros de efecto pasillo me gusta pan y mantequilla y se la dedico a imsfp .que bonita gracias verticonefectopasillo
pos	vertiseguros verticonefectopasillo me gusta pan y mantequilla para dedicarsela a jesumarfer
pos	pan y mantequilla es una cancion con muy buen rollo y se la dedico a imsfp vertiseguros verticonefectopasillo
pos	vertiseguros verticonefectopasillo cuando me siento bien que buen rollito no dedicada a marysape 
pos	vertiseguros verticonefectopasillo le dedico cuando me siento bien a eugeibe . cancion llena de buenas vibraciones
pos	vertiseguros verticonefectopasillo te dedico cuando me siento bien porque como dice la cancion es una suerte tenerte imsfp .
pos	dagalao hola por favor pasanos tus datos por dm y pasamos aviso para que te llamen. un saludo y gracias.
pos	sebastianros11 hola si nos pasas tus datos por dm avisamos para que contacten contigo no tenemos constancia de incidencias. gracias.
pos	gork10 hola has contactado con tu gestor personal a traves de tu oficina internet El te informara y asesorara sobre tu poliza. gracias.
pos	vertiseguros hola habeis visto algo ya que me pueda ayudar porque el perito dice que el seguro no le dice nada hace ya semana y media.
pos	atalanta00 hola nos informan de que te han contactado por oi pero aun asi nos dicen que contactaran de nuevo por telefono. un saludo.
pos	atalanta00 de acuerdo -
pos	atalanta00 estan intentado contactar contigo sin exito. puedes pasarnos por dm tu telefono y un horario de contacto gracias.
pos	atalanta00 vale -
pos	pakitomcal consumidores facua mapfreatiende hola volvemos a pasar aviso urgente para que te llamen. un saludo y gracias.
pos	atalanta00 ayer por la tarde trataron de contactar de nuevo sin exito. puedes darnos hoy una franja horaria gracias
pos	alvaropinel hola pasanos tus datos por dm y damos aviso un saludo y gracias.
pos	atalanta00 genial espero que se haya resuelto. un saludo y buen fin de semana.
pos	vertiseguros habra que ver que me dice hoy mi mecanico. gracias
pos	ristomejide vertele buenafuente bertoromero pinton pero como el seguro de verti  pinton de verti 
pos	francis131976 hola si puedes pasarnos tus datos aqui o por fb damos aviso para que contacten contigo. gracias.
pos	peterpoetnamas1 hola esa no es nuestra intencion sino usar con humor el imaginario popular para lanzar un mensaje. 1/2
pos	toninorockin hola te pedimos disculpas - pasanos tus datos por dm y damos aviso para que contacten contigo. un saludo y gracias.
pos	toninorockin gracias pasamos aviso. un saludo.
pos	vertiseguros sin permanencia ala yo pense que os habiais dejado de cuentos  pero os sigo queriendo
pos	gestor personal tu mejor asesor en seguros . verti seguros . verti.es/clientes/gesto r-personal.html 
pos	gestor personal tu mejor asesor en seguros. verti seguros . verti.es/clientes/gesto r-personal.html 
pos	vertiseguros ahora si 
pos	toninorockin siii nos lo acaban de confirmar. genial un saludo y buen dia. -
pos	vertiseguros igual de facil que aplicar el plan amigos de verti  alguien lo ha conseguido jajaja
pos	raquelsgala hola si conocemos a muchos que si - y si necesitas ayuda puedes pasarnos un dm con tus datos y te llamamos. gracias
pos	llavatabr1 genial nos alegramos. -
pos	ferranbadell hola si necesitas que revisamos tu caso puedes pasarnos un dm con tus datos. un saludo y gracias.
pos	davidvaluja sin permanencia si porque si te quieres ir te dejamos ir sin penalizarte. gracias por querernos. -
pos	474ntx4 gracias por compartir -
pos	verti seguros  gana 50 euros con su planamigo promocionesplanamigo.blogspot.com/2013/08/verti- seguros-plan-amigo-50-euros.html.vrslhfocwc8.twitter 
pos	mapfre pues no estais tan orgullosos de vertiseguros porque funcionan muy mal. pense que mapfre era mejor empresa. ahora se porque bajan.
pos	javidi2 hola sentimos que tengas esa sensacion. te hemos respondido que damos aviso de nuevo para tratar de agilizar el tramite. gracias.
pos	damos la bienvenida a nuestro tl a los compis de vertiseguros
pos	gracias a los amigos de efectopasillo por las risas y la musica cadena100 vertiseguros hardrockmadrid decerca 
pos	oscarmartineztv cadena100 vertiseguros hardrockmadrid grandes lo hemos pasado genial nos vemos pronto
pos	carpecol cadena100 hardrock oscarmartineztv efectopasillo muchas gracias carmen que bien que disfrutaras -
pos	efectopasillo oscarmartineztv cadena100 hardrockmadrid grandes vosotros fue un lujo veros asi decerca -
pos	houstongoso hola por favor pasanos tus datos por dm y damos aviso desde aqui. un saludo y gracias.
pos	oscarmartineztv efectopasillo cadena100 vertiseguros hardrockmadrid que bien ha sonado y que bien lo hemos pasado
pos	llavatabr1 pasanos tus datos por dm para ver que ha sucedido. un saludo y disculpa las molestias. -
pos	havvakanbur hola por favor pasanos tus datos por dm para que demos aviso y se revise tu caso. lamentamos tu sentir -
pos	havvakanbur hola de acuerdo si necesitas algo mas ya sabes donde estamos. un saludo y gracias.
pos	havvakanbur hola pasamos tus datos para que se revise la gestion. un saludo y gracias.
pos	davidvaluja en verti si quieres dar de baja tu seguro en cualquier momento solo tienes que contactar con tu gestor personal. seguro . -
pos	davidvaluja en verti si quieres dar de baja tu seguro en cualquier momento solo tienes que contactar con tu gestor personal. seguro. -
pos	vertiseguros hola no puedo calcular mi seguro a mitad proceso se corta.no existe la posibilidad de hablar con un gestorgracias
pos	miradaderana buenos dias pasanos tu telefono y un horario de contacto y te llamamos. un saludo y gracias 
pos	chiclett4u hola a que te refieres no entendemos tu comentario pero aclaramos que en verti somos contrarios a la violencia. gracias .
pos	chiclett4u hola a que te refieres no entendemos tu comentario pero aclaramos que en verti somos contrarios a la violencia. gracias.
pos	chiclett4u hola se refiere a esas veces que justo antes de tomar una decision sin pensar nuestra cabeza nos dice que no es lo mejor 1/2
pos	chiclett4u lamentamos que tengas esa percepcion. esta hecho con humor y por supuesto con todo el respeto. gracias. 2/2
pos	moraledaraquel muchas gracias por compartir -
pos	amenaamenaamena gracias por compartir feliz dia -
pos	cesarcesar51 gracias por compartir -
pos	marianperezma muchas gracias por compartir nuestro nuevo spot. como se nota que eres una persona que utilizalacabeza . -
pos	cgalisteojuan gracias por compartir -
pos	impresionante la eficiencia de vertiseguros con lo del coche. me lo han dado todo hecho incluso me han pasado telefonicamente al taller.
pos	javierlobo vertiseguros bueno es saberlo que yo tengo los seguros de los dos coches 
pos	javierlobo nos alegramos de que todo haya ido bien un saludo y ya sabes donde estamos -.
pos	quieres ganar una de las 9 entradas dobles para el de cerca con fangoria  de cadena100  on.fb.me/1pqx1s2 
pos	vertiseguros fangoria cadena100 verticonfangoria seria con alaska donde ella quiera pero con ella
pos	vertiseguros fangoria cadena100 verticonfangoria mientras que este con mi pareja lo demas siempre sera perfecto
pos	vertiseguros fangoria cadena100 verticonfangoria algo tranquilo un cine una cena con velas y luego ya se vera 
pos	vertiseguros fangoria cadena100 verticonfangoria una mesa en el puente de cuenca de noche y cenar viendo las casas colgadas iluminadas
pos	vertiseguros fangoria cadena100 yo no quiero romanticismos quiero una cena con olvi y mario para partirme de la risa verticonfangoria
pos	titulo seguro del coche - por morpheo81 buenas antes de nada abstenerse gente con codigo verti 
pos	manolopalmas vaya lamentamos que haya sido asi. si quieres pasanos tus datos por dm y pasamos nota. un saludo y gracias.
pos	vertiseguros si la cabeza la voy a utilizar para no recomendar a verti ni mapfre.
pos	vertiseguros fangoria cadena100 verticonfangoria me encantaria una cena de altura mientras canta fangoria seria ideal
pos	vertiseguros fangoria cadena100 cualquier momento seria perfecto pero siempre con la musica de fangoria
pos	los nuevos anuncios de los seguros verti   . no por dios
pos	 empezando el lunes con una sonrisa. anuncio vertiseguros fotocopia 20. buff.ly/20lyq66 via youtube 
pos	planrenove2016 youtube que bien haceros sonreir felizlunes ole por la gente que utilizalacabeza con sentido del humor. -
pos	vertiseguros si van a decir que hay un abogado en busca del papeleo oportuno desde noviembre
pos	atalanta00 lamentamos que pienses asi hemos dado aviso a ver si se puede agilizar el tramite. gracias.
pos	atalanta00 vertiseguros y la excusa si no firmas un finiquito anticipado por los costes de la reparacion del vehiculo no hacemos nada..
pos	atalanta00 vertiseguros al final es cierto eso de que lo barato sale caro aqui en mi caso ni siquiera me salia barato el seguro .
pos	verti haciendo un anuncio contra el sexting culpabilizando a las mujeres de que sus fotos se hagan virales que bien 
pos	atalanta00 vertiseguros y tu seguro tambien es en verti  lo que si te recomiendo es que hagas capturas de todas las conversaciones 1/2
pos	atalanta00 vertiseguros del buzon del area del cliente para que las tengas en caso de que las borren como me hicieron a mi 2/2
pos	atalanta00 al ser el tomador otra persona no podemos informarte aunque sabemos que es tu hermano. pero si nos dicen que esta en tramite.
pos	acabo de fliparlo con el nuevo anuncio de vertiseguros que bueno limite7ghvip
pos	solotocoyo gracias nos encanta que te guste se nota que eres un chico que utilizalacabeza -
pos	vertiseguros fangoria cadena100 verticonfangoria compartir el dia a dia ese es la cita perfecta.
pos	vertiseguros ey con la calma eh. ya me llamareis cuando os vaya bien. por ahi en 2024 me va bien tambien.
pos	jofremartell hola pasanos tus datos por dm y damos aviso para que contacten contigo. gracias.
pos	javiminguez82 enhorabuena has ganado una entrada para fangoria. envia un mensaje con tus datos a socialmediaverti .es antes de 24 h. -
pos	pabloconfiance hola efectivamente puedes solicitar la baja en cualquier momento y si corresponde 1/2
pos	elenaselgas hola efectivamente puedes solicitar la baja en cualquier momento y si corresponde 1/2
pos	pabloconfiance disponer de la parte de prima no consumida para nuevas contrataciones. un saludo y gracias. 2/2
pos	elenaselgas disponer de la parte de prima no consumida para nuevas contrataciones. un saludo y gracias. 2/2
pos	insurance2907 gracias por compartir -
pos	rogersaperas vertiseguros lo barato sale caro 
pos	rogersaperas vertiseguros lo barato sale caro .
pos	vertiseguros la seguridad de los ciudadanos exposiciOn mujer y guardia civil. gratis no lo se. pero me da . fcsnoticias.com/exposicion-muj er-y-guardia-civil/ 
pos	me gusto un video de youtube de thegrefgyt youtu.be/2ifqnlvej50a soy el mejor de mi casa.
pos	adgoso hola pasamos aviso y te decimos algo lo antes posible. un saludo y gracias.
pos	vertiseguros os quiero
pos	adgoso nos dicen que el gestor personal ya esta avisado para solucionarlo. un saludo. -
pos	vertiseguros ok gracias 
pos	mezcleitor hola te podemos ayudar en algo gracias -
pos	codigo vertiseguros 50 euros de descuento en tu seguro. el mas barato con todas las garantias 
pos	gracias a fangoriaoficiai por esta entrevista tan divertida cadena100 hardrockmadrid vertiseguros decerca 
pos	me hace tan bien a verti al menos unos minutos
pos	vieron que verti  unas criticas sobre damian frascarelli el dia de hoy bueno  se las tomo muy bien 
pos	vieron que verti  unas criticas sobre damian frascarelli el dia de hoy bueno se las tomo muy bien 
pos	mi nuevo anuncio con vertiseguros utilizalacabeza gran experiencia gracias a todo el equipo. . youtube.com/watchv=efmre dw7q8 
pos	pedroeleven hola por favor pasanos tus datos por dm y damos aviso para que te llamen. un saludo.
pos	petoar hola lamentamos tu sentir si quieres puedes pasarnos tus datos por dm y damos aviso para que se revise tu caso. un saludo gracias
pos	mmercedesduran  cualquier concepto o que te informemos en detalle puedes pasarnos tus datos por dm. un saludo gracias.
pos	vertiseguros mejorsinnegociar la familia la amistad y mi concepcion sobre la moral y la etica.
pos	krabbapokan hola si nos pasas tus datos por dm nos ponemos en contacto contigo para ver que ha sucedido. un saludo y gracias.
pos	vertiseguros verticlientes buenos dias. quisiera no renovar mi poliza
pos	icoions hola este tipo de tramites se realizan a traves de la oficina internet contactando con tu gestor online. un saludo y gracias.
pos	nuestra ganadora del concurso seguroseguro  a tope en tenerife en los premiosdial . gracias carpecol  - twitter.com/carpecol/statu s/706817127932567552 
pos	que alegria nos das carpecol  premiosdial - twitter.com/carpecol/statu s/706823006409113600 
pos	atalanta00 hola si puedes encontrar el procedimiento en este enlace . verti.es/misc/privacida d.html un saludo.
pos	vertiseguros tengo 1 prima no consumida cn vosotros pq di de baja el coche no tengo nada q asegurar como hago para q m devuelvan el dinero
pos	lauraayerdi hola por favor pasanos tus datos por dm y pasamos aviso para que contacten contigo. gracias
pos	vertiseguros vaya panda de incompetentes deseando que me cumpla el seguro para acabar con esta tortura teleoperadoras chungas
pos	si estas mirando de contratar verti seguros  te interesara utilizar el codigo plan amigos para obtener un descuento n103978z03474s
pos	vertiseguros una sorpresita mas. imposible poder dar de baja las polizas esto es un no parar desde luego se estan cubriendo de gloria
pos	mapfre ingresara 31.000 millones en 2018 y lanzara verti en eeuu via adndelseguro . adndelseguro.com/es/actualidad/ latinoamerica/mapfre-ingresara-31000-millones-en-2018-y-lanzara-verti-en-eeuu seguros mapfre unespa
pos	si vas a hacerte un seguro en verti con este codigo n104785q06025k tendras un descuento y yo tambien. descuento seguro verti comparte
pos	por algun motivo.oir a sebastian verti  me encanta con sus grandes y deliciosas tradiciones basa donde este gracias 
pos	por algun motivo.oir a sebastian verti  me encanta con sus grandes y deliciosas tradiciones basa donde este gracias 
pos	por algun motivo.oir a sebastian verti  me encanta con sus grandes y deliciosas tradiciones basa donde este gracias 
pos	sandrocm hola por favor pasanos tus datos por privado y damos aviso para que contacten contigo. un saludo.
pos	verticupon por favor pasanos tus datos por dm y damos aviso para que se contacte contigo. un saludo y gracias.
pos	verticupon perdona ya te estamos siguiendo ahora si podras.
pos	quieres ganar una entrada doble para lanochedecadena100  utilizalacabeza y participa cadena100 - 
pos	vertiseguros cadena100 usar la cabeza me ha salvado de no dejarme llevar tanto por los impulsos a veces no es bueno. utilizalacabeza
pos	otroenmoto cadena100 madre mia es un claro caso de alguien que no utiliza gracias por participar. -
pos	vertiseguros como puedodar de baja mi seguro de coche
pos	vazqueroberto hola debes ponerte en contacto con tu gestor personal a traves de tu oficina internet. un saludo y gracias. -
pos	vazqueroberto por favor pasanos tus datos por dm y damos aviso desde aqui. gracias.
pos	lifmorales mrtntintin cadena100 y asi enviar al perito a que determine el numero de franquicias a aplicar en tu siniestro. gracias 2/2
pos	selfbank y vertiseguros nominados a los premios nacionales de marketing . marketingdirecto.com/actualidad/eve ntos-y-formacion/estas-son-101-empresas-candidatas-premios-nacionales-marketing/ 
pos	lolitamanzana cadena100 menos mal gracias por participar y mucha suerte -
pos	francisvergara1 hola si te ha sucedido alguna incidencia por favor pasanos tus datos por dm y asi podemos ayudarte. gracias saludos.
pos	intecsisperitos hola por favor nos puedes pasar tus datos por privado y asi contactamos contigo un saludo y gracias.
pos	opinion union alcoyana y verti seguros hola aqui os dejo mi codigo verti . con el os podeis beneficiar de u  bit.ly/22qpywa
pos	realsiempre hola por favor pasanos tus datos por dm y te llamamos.gracias
pos	vertiseguros no gracias ya tengo seguro
pos	felixvk89 cadena100 ja ja ja nos alegrais el viernes con estas ocurrencias mucha suerte y gracias por participar -
pos	vertiseguros tengo seguro por que mmt si contestan a las llamadas en su tlf 91.. no hace dinero con los 902
pos	me gusto un video de youtube de alphasniper97 youtu.be/zwgtzrje-lca muchas gracias .
pos	artursantander hola disculpa por la demora. si nos pasas tus datos por dm damos aviso para comprobar que esta sucediendo. gracias.
pos	perlaslash gracias por la sugerencia lo apuntaremos. -
pos	aun podeis participar y ganar una entrada doble para lanochedecadena100  cadena100 utilizalacabeza - 
pos	shursodicho bradleyxstyles hola puedes indicarnos a que cuenta te refieres gracias.
pos	joseablasco hola por favor pasanos tus datos por dm y pasamos aviso para revisar tu caso. gracias un saludo.
pos	me gusto un video de youtube de alphasniper97 youtu.be/cxkjp9w5uh0a lo mejor de black ops 3
pos	me gusto un video de youtube de djmariio90 youtu.be/fnqulo6u8a la mejor experiencia de mi vida
pos	que tal toda la cultura y sentimiento del gran sebastian verti  deleite oirlo gracias x compartir abraxxxos
pos	que tal toda la cultura y sentimiento del gran sebastian verti  deleite oirlo gracias x compartir abraxxxos
pos	que tal toda la cultura y sentimiento del gran sebastian verti  deleite oirlo gracias x compartir abraxxxos
pos	veis los cabezones de los anincios de seguros verti  pues quiero uno.
pos	antes me compro el kit completo de jacqs y axe que contratar un seguro en verti .
pos	verti uma lagrima very emocionante a parte da chula twitter.com/ritadcassia/s tatus/714604749153243136 
pos	como siempre la grua la atencion rapidez y servicio de vertiseguros increible el mejor seguro que he tenido.
pos	vertiseguros utilizalacabeza entonces si no quiero renovar mi seguro os aviso o no
pos	mar1an muchas gracias por tu comentario -
pos	josem699 enhorabuena has ganado una entrada para la noche de cadena 100 pasanos tus datos postales por dm en las proximas 24 h. -
pos	quieres ir al de cerca con bebe de cadena100  pues utilizalacabeza y participa aqui. bit.ly/1sbqlph - 
pos	infantedelara consumidores hola si nos pasas tus datos por dm te llamamos para resolver tu incidencia. gracias un saludo.
pos	vertiseguros cadena100 nos encantaria un decercacon chenoa
pos	recogemos la sugerencia saramusic24  nos encantan vuestras propuestas verdad cadena100  -
pos	saramusic24 vertiseguros cadena100 apoyo la peticion de un de cerca con chenoaoficial
pos	vertiseguros cadena100 hasta cuando puedo participar gracias
pos	chelomas saramusic24 vertiseguros cadena100 chenoaoficial yo tambien lo apoyo
pos	ctm86 saramusic24 vertiseguros cadena100 claro que si es un deseo todavia no cumplido
pos	vertiseguros cadena100 diossss quiero irrrrrrrrrrrrrrrrrrrrrrrrrr muero por conocer a mi paisana sejedana por favor
pos	rafantonio55dos corre y participa en el sorteo solo tienes que dedicar una estrofa suya a alguien especial con verticonbebe . suerte
pos	adrixt hola por favor pasanos tus datos por dm y vemos que ha pasado. gracias un saludo.
pos	codigo plan amigo verti n105226b03889n verti vertiseguros codigoplanamigos planamigos
pos	velcro45450 il est bien pire ce vendu il doit etre surement con verti 
pos	hector1649 hola por favor pasanos tus datos por dm y damos aviso desde aqui. un saludo y gracias.
pos	josem699 disfruta mucho -
pos	uno de nuestros ganadores del sorteo de la noche de cadena100 con su flamante premio - twitter.com/josem699/statu s/717299544158048256 
pos	rubenbaston hola ruben. pasanos tus datos por dm y damos aviso para que te llamen. a ver si subimos nota. -
pos	betinaserrano europafm por supuesto y ade t animo a escribirle a sus anunciantes mediamarkt verti seguros linea directa carrefour  
pos	rubenbaston hola nos confirman que te van a llamar y tambien que por tu oficina internet se han ido respondiendo tus consultas. gracias.
pos	vertiseguros en ningun momento dije que no estuviesen respondiendo. pero si les pido explicitamente que llamen blanco y en botella 
pos	vertiseguros aun querreis que os de las gracias por conseguir que me hubieseis llamado tras tener que pedirlo 3 veces directamente
pos	laracastromad hola ya has conseguido entrar si no es asi puedes pasarnos por dm tus datos y vemos que ha sucedido. gracias
pos	vertiseguros ya he podido acceder. gracias
pos	eldiarioes barbijaputa tambien hay q hacerselo llegar a sus anunciantes como carrefoures  vertiseguros  mediamarktes o lineadirectaes
pos	noescuchoeuropafm javier cardenas es un machista de cuidado. boikot a mediamarkt vertiseguros lineadirecta y carrefour por financiarlo
pos	vertiseguros soy de verti pero cuando cumpla me doy de baja por financiar a javier cardenas
pos	vertiseguros apoyando la lanochedecadena100 por una buena causa. gracias grupocope cadena100
pos	javiymar felicidades por vuestro aniversario desde vertiseguros gracias x todo
pos	me gusto un video de youtube de thegrefgyt youtu.be/wkka6p51t5qa la mejor baraja / mazo de clash royale - thegrefg
pos	vertiseguros vaya panda de sinverguenzas. contratas un seguro y a los dos meses te llaman diciendo que no te aseguran. que sinverguenzas.
pos	os recomiendo que por lo que mas querais no se os ocurra contratar vertiseguros que son unos estafadores de mierda.
pos	muy orgulloso del equipo de futbol de vertiseguros equipazo 
pos	elfisgoncurioso verti es la low costa de mapfre. prueba con direct seguros o linea directa q son los mejores calidad precio.
pos	vertiseguros hola.. de que sirve qm informeis de q en la oficina virtual podre conocer/contactar a mi gestor si no existe esa posibilidad
pos	jmirandabadajoz hola puedes detallarnos por dm que te ha sucedido para revisar tu caso un saludo y gracias.
pos	imenosahotmail1 hola ya has contactado por favor pasanos tus datos por dm para ayudarte. un saludo y gracias.
pos	juankalen hola debes ponerte en contacto con tu gestor online a traves de tu oficina internet. un saludo y gracias.
pos	millanettic hola si necesitas que demos aviso para que contacten contigo por favor pasanos tus datos por dm. un saludo y gracias.
pos	gracias a vertiseguros por apoyar siempre la buena musica cadena100 y las grandes causas manosunidasongd 
pos	josedesafio cadena100 manosunidasongd manosunidasongd manosunidasmad gracias a ti estamos muy orgullosos de poder colaborar. -
pos	jtresguerras hola pasanos tus datos por dm y asi nos ponemos en contacto contigo. un saludo y gracias
pos	juankalen si nos pasas tus datos por dm damos aviso desde aqui para que se contacte contigo. un saludo gracias. -
pos	vertiseguros cadena100 para lilajustto te doy las gracias mi vida porque en mi vida siempre tendre parte de ti. verticonbebe
pos	mecius1up hola lamentamos tu experiencia. si nos pasas tus datos por dm damos aviso para que te llamen. un saludo y gracias.
pos	vertiseguros siguen sin llamarme y ademas han retrasado aun mas el plazo de reparacion. un saludo y gracias.
pos	hihdezo hola continuas con la incidencia pasanos tus datos por dm y vemos que esta pasando. un saludo y gracias.
pos	anikasuarez hola si te ha sucedido alguna incidencia puedes pasarnos tus datos por dm trataremos de ayudarte a solucionarla. gracias.
pos	sereguia gracias por comunicarnoslo si tienes mas datos que puedas aportarnos por dm te lo agradeceriamos mucho. un saludo -
pos	vertiseguros gracias acabo de enviaros mis datos. quedo a la espera de que me digais. un saludo.
pos	rojaslahoz hola si nos pasas tus datos por privado los pasamos a tu gestor que tiene toda la info de la poliza. un saludo y gracias
pos	miguelitopotito has ganado una entrada doble para ver a bebe. por favor envianos un mail con tus datos socialmediaverti .es antes de 24 h.
pos	palomakeshasuxx has ganado una entrada doble para ver a bebe. por favor envianos un mail con tus datos socialmediaverti .es antes de 24 h.
pos	papafrita547 has ganado una entrada doble para ver a bebe. por favor envianos un mail con tus datos socialmediaverti .es antes de 24 h.
pos	vazqueroberto hola si nos pasas tus datos por dm tratamos de agilizar esa respuesta. - gracias
pos	txetxuvel mapfre hola por favor pasanos tus datos por dm y asi vemos que ha sucedido. un saludo y gracias.
pos	vertiseguros mapfre gracias simplemente el certificado de . verti.com expiro hace 114 dias . sslshopper.com/ssl-checker.ht mlhostname=www.verti.com  renovadlo
pos	ajsmorillas netijam ciospain hola pasanos tus datos por dm y vemos que esta sucediendo. un saludo y gracias. -
pos	verti seguros gracias por seguime
pos	estrimo en seguros de coche te recomiendo verti filial de mapfre low cost via web probablemente te lo puedan dejar mas barato 
pos	pastorsinovejas hola por favor para ayudarte necesitamos tus datos por dm. y asi damos aviso a tu gestor. muchas gracias un saludo. -
pos	todos apoyando uber vamos uber apoyoauber vertigo yerko canal13 verti
pos	effarek verti   jai assez bien diverti 
pos	me gusto un video de youtube de alphasniper97 youtu.be/arqbotiqsf4a lo mejor de black ops 3 - knockout gameplay dlc 2 eclipse
pos	elvertiginoso gracias  verti
pos	jmirandabadajoz hola si necesitas que revisemos tu caso puedes pasarnos un dm con tus datos y damos aviso. un saludo y gracias.
pos	gracias a vertiseguros y a cadena100 por este maravilloso decerca con labebebellota utilizalacabeza 
pos	tengo un codigo descuento de 50 euros en vertiseguros . si abres poliza comentame por aqui y te lo doy encantado 
pos	lolitamanzana cadena100 labebebellota gracias a ti encantados de acercaros a vuestros artistas favoritos. viva la musica
pos	dame un seguro barato que me crujen en todos lados y ya soy mayorcito vertiseguros
pos	estrimo hola pasanos tus datos por dm y nosotros en vez de crujirte te abrazaremos -
pos	jairoman2k estrimo puedes usar el plan amigos si recomiendas a un amigo te damos descuento. pasanos tus datos y te contamos. -
pos	escomolon hola si has tenido alguna incidencia por favor pasanos tus datos por dm y damos aviso. gracias
pos	elvertiginoso solmn siiii muchas gracias verti 
pos	segun vertiseguros esta foto podria hacerse viral y claro consecuencias negativas para ella por guarra no 
pos	maggiemacgill primero de todo gracias por tu opinion y sentimos mucho haber transmitido esa idea. en ningun caso queriamos 1/2
pos	naryablackfyre hola gracias por tu opinion y sentimos mucho haber transmitido esa idea. por supuesto que no es culpable de nada 1/2
pos	naryablackfyre y mucho menos una cabeza hueca. su cabeza le avisa de algo que podria perjudicarle. un saludo. 2/2.
pos	maggiemacgill vertiseguros os propongo una alternativa un chico recibe unas fotos de una chica. el chico se siente tentado a 
